round,ch_id,energy_consumed
15,52,0.002436544717011657
15,61,0.0
15,64,0.0006092252108464424
15,65,0.0005798812686487742
15,67,0.0004080724624241361
15,71,0.00042679476482609946
15,77,0.00045412528114280315
15,78,0.00040837325258180623
15,79,0.0005018698381208941
15,83,0.0004974100733804443
15,85,0.0022314556671575447
15,93,0.0
16,3,0.0005105602095281103
16,5,0.0020280801603612675
16,9,0.0004094817744517698
16,15,0.000610615665751546
16,19,0.0
16,20,0.0004623036963846139
16,21,0.0012160278765445676
16,22,0.0006098705440317209
16,27,0.00040747679016073235
16,28,0.0008114235292406846
16,36,0.0010133376293384178
16,40,0.0004101656126645481
16,43,0.0006099873048829307
16,44,0.0004091383412351268
16,46,0.0008120541509550327
16,53,0.0
16,59,0.0008120898280069566
16,70,0.00044843327860488724
16,75,0.000610033194368309
16,79,0.0004087979174098866
16,81,0.0008117827081923767
16,86,0.0006106854550389507
16,89,0.00040842407084501486
16,92,0.0004080824398910443
16,96,0.0008118569181098656
16,98,0.0004520099368284791
17,2,0.0004082451871411097
17,3,0.00040893696335242424
17,5,0.00045450501129612464
17,17,0.0004806697419816319
17,19,0.0
17,20,0.00040816485914213496
17,25,0.0006112604186757076
17,26,0.00044502758410647214
17,27,0.0012154767901606522
17,31,0.0004093316070155062
17,33,0.0005405502334994705
17,34,0.0
17,36,0.0014173376293383777
17,39,0.00040788922167134256
17,40,0.0005873507915363785
17,48,0.0
17,50,0.0
17,52,0.0016243631446744566
17,62,0.0006099951533107828
17,72,0.0
17,73,0.0008119153077255081
17,78,0.0004753282863650954
17,80,0.0006118389904230526
17,87,0.0004080733911785428
17,88,0.0
17,89,0.0
17,91,0.0
17,92,0.0008120824398910043
17,94,0.0004089625498098215
17,95,0.0
17,96,0.0008118569181098656
17,98,0.00040800015898923014
17,99,0.0006093981733076848
18,0,0.0008127370125747269
18,4,0.0
18,6,0.0
18,8,0.0005191227750981353
18,9,0.0
18,11,0.0004926412465714458
18,13,0.0004073608435002374
18,14,0.0
18,18,0.00040777016540771704
18,19,0.0005469503042067614
18,21,0.00040802787654464767
18,25,0.0005307761672370681
18,28,0.0
18,32,0.0004073998696945136
18,35,0.00040799794276530355
18,38,0.0
18,39,0.0004450763544626146
18,40,0.0
18,41,0.00040727807210239053
18,44,0.0
18,46,0.0010140541509550127
18,48,0.0
18,50,0.0006100688807956778
18,52,0.0004633482710811321
18,53,0.0004669562947752781
18,54,0.00040748541245927417
18,57,0.0
18,59,0.00045761425043905346
18,60,0.0
18,61,0.0004095975625362791
18,64,0.0
18,67,0.0
18,68,0.0
18,69,0.0
18,71,0.0006095967162371707
18,78,0.0004753282863650954
18,80,0.0
18,81,0.0004077827081924168
18,82,0.0004960925053924536
18,83,0.0
18,91,0.00040932248570330065
18,92,0.0
18,93,0.00040772543715267284
18,94,0.0
18,95,0.0
18,96,0.0004430573818716699
18,97,0.0
18,98,0.0
18,99,0.0006093981733076848
19,0,0.0006107370125747469
19,1,0.00046016469024601214
19,2,0.0006102451871410897
19,3,0.00040893696335242424
19,5,0.0006100400801806738
19,6,0.00040748872901763544
19,10,0.001014310200852131
19,12,0.00046764005222482696
19,14,0.0004155291675610462
19,18,0.00040777016540771704
19,21,0.0
19,24,0.0004915769435274164
19,26,0.0
19,29,0.0
19,32,0.0004073998696945136
19,36,0.00040733762933847784
19,41,0.00040727807210239053
19,42,0.00046948570584381955
19,45,0.00040900176135577615
19,49,0.0004190205653124557
19,51,0.0006094765747846065
19,52,0.0004081815723372406
19,53,0.00040823930071637315
19,62,0.0004516970819261612
19,63,0.0005044020291248286
19,65,0.00041004610029832245
19,66,0.0006097038980891756
19,68,0.0
19,70,0.0004079429324576611
19,73,0.0004467067328493002
19,78,0.0006103732525817862
19,80,0.0005669369014460468
19,84,0.0006099379871453148
19,87,0.0004565869486612417
19,88,0.0004814436592069371
19,89,0.0
19,94,0.0004089625498098215
19,96,0.0
20,44,0.0034545533649403826
20,52,0.007713634151034876
20,57,0.004871317563698407
20,84,0.0034497519485811035
21,17,0.007514128442844548
21,48,0.008531842614970253
21,95,0.003654630744273746
22,3,0.005079621780114119
22,12,0.007916252167519566
22,50,0.003042206642386913
22,62,0.0034499806132428645
23,22,0.0034494821761267835
23,42,0.003653119085173573
23,69,0.0018298493192027143
23,86,0.0024380563651167364
23,90,0.0038531069015797503
23,92,0.003854329759563846
24,11,0.0014186502599449757
24,21,0.006698223012356785
24,35,0.005073987656591394
24,37,0.0026366432545225083
24,52,0.0022303631446743966
24,59,0.0010140898280069366
25,23,0.002636937438463882
25,36,0.005474025776030622
25,42,0.003451119085173593
25,47,0.0006092238302944919
25,61,0.001217597562536199
25,69,0.0012179246596013549
25,76,0.004258911892690231
26,23,0.003448583251285109
26,31,0.0008133316070154661
26,32,0.002026799739388907
26,33,0.0020308336074718047
26,42,0.0018265595425868142
26,45,0.0026410052840671883
26,55,0.0028382679503142216
26,60,0.0006102812685214176
26,78,0.0022307465051634723
27,33,0.0010154168037359024
27,34,0.0028422646049621747
27,47,0.0014172238302944118
27,58,0.002228758809450504
27,60,0.0026388438055642283
27,64,0.0028376756325391717
27,75,0.0032481327774731006
27,84,0.0024358139614358842
28,0,0.002231474025149338
28,11,0.0004926412465714458
28,17,0.0028413761476147603
28,37,0.003448191006029999
28,65,0.00041004610029832245
28,67,0.0034502898496961976
28,92,0.006290577079236859
29,6,0.00040748872901763544
29,10,0.0020286204017042064
29,14,0.0008114164666808699
29,16,0.002838316824201159
29,22,0.0032474821761268036
29,27,0.0008114767901606923
29,33,0.0006114168037359424
29,51,0.0010134765747845664
29,73,0.001013915307725488
29,87,0.0032482935647139555
29,94,0.002029925099619523
30,10,0.0022306204017041864
30,29,0.002026654461390387
30,50,0.0008120688807956578
30,57,0.006697090084931245
30,62,0.0028399854599321372
30,79,0.002842393752229444
30,97,0.0014186935773681797
31,10,0.001014310200852131
31,11,0.0008126502599450358
31,22,0.0014178705440316408
31,25,0.0008132604186756875
31,35,0.0006099979427652835
31,40,0.0004101656126645481
31,43,0.0012159873048828707
31,47,0.0018244476605889792
31,58,0.002026758809450524
31,59,0.00040808982800699667
31,72,0.002843046786093706
31,85,0.0016254556671576048
31,90,0.0020275534507899207
31,97,0.0004086935773682798
32,1,0.0010141306350438528
32,7,0.0010135547623580932
32,8,0.0005191227750981353
32,13,0.0008113608435001973
32,20,0.0004623036963846139
32,28,0.0018248470584812937
32,31,0.0010153316070154461
32,37,0.0022290955030149773
32,40,0.0005873507915363785
32,43,0.0024359619146486766
32,49,0.0012154723290448977
32,53,0.0
32,58,0.00041321279533529376
32,63,0.0004088384324659744
32,71,0.00040759671623719074
32,73,0.0004467067328493002
32,84,0.0026378139614358642
32,97,0.0006106935773682598
33,2,0.0012162451871410296
33,5,0.0004080400801806938
33,11,0.0008126502599450358
33,14,0.0012154164666808298
33,16,0.0006094389414004198
33,18,0.00043763533798363285
33,23,0.00042986330133576445
33,29,0.0
33,35,0.003247991771060943
33,47,0.0006092238302944919
33,48,0.001418784261496997
33,49,0.0004190205653124557
33,55,0.0010134226501047339
33,62,0.0
33,72,0.0
33,79,0.0005018698381208941
33,92,0.0020281648797819685
33,94,0.0016259250996195629
33,95,0.00040865768606851427
33,96,0.0008118569181098656
34,0,0.0018274740251493782
34,6,0.0020269774580351507
34,8,0.0006110739644015206
34,12,0.0014182502408354725
34,18,0.001215770165407637
34,19,0.0005469503042067614
34,20,0.0012161648591420549
34,28,0.00040742352924072467
34,31,0.0008133316070154661
34,44,0.0010151383412350667
34,47,0.0010132238302944518
34,56,0.0018263947370109612
34,60,0.0006102812685214176
34,64,0.0008112252108464224
34,67,0.0004080724624241361
34,78,0.001418373252581706
34,83,0.0
35,6,0.0010134887290175754
35,10,0.0020286204017042064
35,11,0.0010146502599450158
35,12,0.0006102502408355526
35,14,0.0
35,23,0.0010136458128212622
35,24,0.0010146332310963513
35,25,0.0006112604186757076
35,26,0.002637665324036864
35,28,0.0006094235292407046
35,58,0.0006093794047253298
35,63,0.0008128384324659343
35,67,0.0018261449248481165
35,68,0.0004091362490741268
35,81,0.0010137827081923567
35,83,0.0
35,88,0.0010144710985471872
35,96,0.00040785691810990565
36,0,0.0004087370125747669
36,1,0.0004081306350439129
36,2,0.00046732419632078415
36,5,0.0006100400801806738
36,8,0.0
36,11,0.0004926412465714458
36,14,0.0012154164666808298
36,16,0.0004074389414004398
36,18,0.000609770165407697
36,20,0.0004623036963846139
36,21,0.0006100278765446276
36,22,0.0
36,24,0.0008126332310963713
36,27,0.00040747679016073235
36,30,0.0008129290682805101
36,33,0.0
36,34,0.0
36,35,0.0008119979427652635
36,38,0.0004934946412763486
36,39,0.0
36,40,0.0
36,41,0.0008112780721023505
36,43,0.00040798730488295076
36,56,0.00040819736850555843
36,57,0.0
36,63,0.0005044020291248286
36,64,0.0004035756779067756
36,65,0.00041004610029832245
36,66,0.0
36,68,0.0
36,69,0.0
36,70,0.00044843327860488724
36,73,0.0
36,78,0.00040837325258180623
36,80,0.0005669369014460468
36,81,0.0004384192620295324
36,83,0.000610726561174002
36,89,0.00047850442781655067
36,92,0.0
36,95,0.0
37,0,0.0
37,2,0.0008122451871410696
37,4,0.0
37,5,0.0004080400801806938
37,9,0.0
37,10,0.000610310200852171
37,13,0.00041205271876854077
37,14,0.0
37,18,0.00043763533798363285
37,19,0.0
37,21,0.00040802787654464767
37,24,0.0
37,25,0.0005307761672370681
37,26,0.00044502758410647214
37,27,0.00040747679016073235
37,28,0.0
37,30,0.0005100667675378978
37,31,0.0
37,33,0.0005405502334994705
37,35,0.0006099979427652835
37,36,0.00041060183365865255
37,38,0.0
37,41,0.00040687950640105885
37,43,0.00040798730488295076
37,48,0.0
37,51,0.0004074765747846265
37,54,0.0006094854124592541
37,60,0.0004695792825935019
37,62,0.0004516970819261612
37,63,0.0006108384324659544
37,65,0.0005798812686487742
37,68,0.0
37,69,0.0005722912250910039
37,72,0.0
37,74,0.00040764000144194457
37,78,0.00040837325258180623
37,80,0.0
37,84,0.0004079379871453348
37,85,0.0004974895986806227
37,86,0.0
37,90,0.0004380453371906623
37,91,0.00040932248570330065
37,93,0.0
37,95,0.0004931053792834317
37,97,0.0
37,98,0.0004520099368284791
37,99,0.0006093981733076848
38,0,0.0006107370125747469
38,2,0.0012162451871410296
38,5,0.0006100400801806738
38,11,0.0
38,13,0.0004073608435002374
38,17,0.0004806697419816319
38,23,0.0004076458128213223
38,29,0.00040995191845599743
38,35,0.002637993828295715
38,37,0.0004237344692248901
38,41,0.00040687950640105885
38,43,0.00040798730488295076
38,45,0.0006110017613557561
38,47,0.00040348939341045
38,48,0.0
38,51,0.0010134765747845664
38,53,0.0004669562947752781
38,57,0.0004448912885309242
38,58,0.00040737940472534984
38,63,0.0005044020291248286
38,65,0.00041004610029832245
38,66,0.002435111694267522
38,68,0.0005230155671369641
38,81,0.0004077827081924168
38,84,0.0016238759742905895
38,92,0.0
39,0,0.0010147370125747068
39,1,0.0
39,2,0.0006102451871410897
39,3,0.0005105602095281103
39,5,0.0004080400801806938
39,6,0.00040748872901763544
39,10,0.0020286204017042064
39,12,0.00046764005222482696
39,16,0.0004169338375313303
39,17,0.0008124587158716001
39,18,0.0
39,21,0.00040802787654464767
39,22,0.00040787054403174094
39,23,0.0
39,26,0.00044502758410647214
39,27,0.00040747679016073235
39,29,0.00040995191845599743
39,36,0.00041060183365865255
39,37,0.0
39,41,0.0008112780721023505
39,43,0.0
39,44,0.000523146327199242
39,45,0.0006110017613557561
39,47,0.0
39,48,0.0
39,53,0.0004669562947752781
39,57,0.0
39,58,0.00040737940472534984
39,62,0.0
39,63,0.0
39,66,0.00043349363057798573
39,67,0.00045652890150943426
39,75,0.0
39,78,0.0006103732525817862
39,81,0.0004077827081924168
39,82,0.0
39,84,0.00044812419658568636
39,87,0.0
39,92,0.0
39,93,0.0
39,94,0.0005121593631163823
39,96,0.0
40,28,0.003851694116962512
40,42,0.003451119085173593
40,56,0.0024365921055164996
40,59,0.004464449140034632
40,67,0.005074434774544334
41,30,0.0038577162731219805
41,41,0.004867668432613992
41,46,0.0034502166038201665
41,57,0.0020277725212327624
41,68,0.002030272498148189
41,88,0.00182694219709445
41,92,0.0008120824398910043
42,1,0.0030423919051314474
42,8,0.0006110739644015206
42,29,0.0014173272306951534
42,37,0.003650191006029979
42,43,0.004871923829297298
42,60,0.0026388438055642283
42,98,0.0026380004769674947
43,3,0.002231873926704653
43,36,0.012776064440076729
43,89,0.004668120354224814
44,13,0.00222872168700039
44,26,0.004463442206728008
44,51,0.007303289173061445
44,85,0.0032509113343152096
44,91,0.002030644971406481
45,8,0.0038582958576058313
45,17,0.0020289174317432157
45,31,0.0008133316070154661
45,37,0.0022290955030149773
45,58,0.004056897023626382
45,72,0.0024390467860938014
45,86,0.0034527418201555915
46,13,0.0014173608435001372
46,18,0.0024353104962229755
46,20,0.0016243297182841343
46,23,0.0020272916256425244
46,32,0.0004073998696945136
46,54,0.0030404562373776423
46,55,0.0004159156315528545
46,66,0.003852815592356562
46,87,0.0034502935647139354
47,11,0.0044672512997251945
47,14,0.00628591526676614
47,25,0.0008132604186756875
47,75,0.005276199166209639
47,85,0.002438183500736435
48,11,0.004875901559670326
48,57,0.007508976345547647
48,67,0.0018261449248481165
48,83,0.0004974100733804443
48,85,0.002438183500736435
48,94,0.002231925099619503
49,5,0.0036521603207225195
49,40,0.001830331225328996
49,50,0.0036522755231826465
49,55,0.0077068038509428005
49,80,0.002441516971269153
50,8,0.0010150739644014806
50,21,0.002028055753089175
50,24,0.0020292664621927026
50,37,0.003650191006029979
50,48,0.001014784261497037
50,52,0.004060907861686058
50,66,0.0014177038980890955
50,69,0.0005722912250910039
50,92,0.003042247319672897
51,1,0.0004081306350439129
51,3,0.00040893696335242424
51,5,0.0024361202405419613
51,7,0.0018251095247162619
51,10,0.000610310200852171
51,29,0.0012153272306951735
51,44,0.000523146327199242
51,54,0.001215485412459194
51,57,0.005073317563698387
51,66,0.0006097038980891756
51,77,0.0012160340044981566
51,78,0.00040837325258180623
51,79,0.0005018698381208941
51,94,0.0005121593631163823
51,97,0.0012166935773681997
52,0,0.0010147370125747068
52,1,0.0006101306350438929
52,4,0.0006110857489006749
52,6,0.0012154887290175553
52,8,0.0005191227750981353
52,19,0.001419519204867159
52,30,0.00141892906828045
52,31,0.0016266632140308768
52,38,0.0
52,45,0.0008130017613557361
52,46,0.001624108301910121
52,47,0.0028376714908833756
52,53,0.00040823930071637315
52,70,0.0008119429324576211
52,73,0.0006099153077255282
52,74,0.0012156400014418645
52,92,0.0004080824398910443
53,16,0.0008114389414003997
53,18,0.000811770165407677
53,30,0.0005100667675378978
53,34,0.0014187548683207152
53,53,0.00040823930071637315
53,55,0.0020268453002094677
53,65,0.00041004610029832245
53,66,0.0014177038980890955
53,73,0.003041745923176409
53,77,0.0004080340044982367
53,83,0.0
53,84,0.0004079379871453348
53,85,0.0022314556671575447
53,87,0.0008120733911785027
53,91,0.0006113224857032806
53,93,0.0012157254371525927
53,96,0.0006098569181098856
54,0,0.0
54,4,0.0008130857489006549
54,7,0.001623109524716282
54,8,0.00040907396440154065
54,9,0.0006114817744517498
54,13,0.0008113608435001973
54,15,0.0004904791094766381
54,16,0.0
54,20,0.00040816485914213496
54,21,0.00040802787654464767
54,39,0.00040788922167134256
54,53,0.0004669562947752781
54,55,0.0006094226501047739
54,56,0.0016243947370109812
54,60,0.00040828126852143765
54,61,0.000813597562536239
54,63,0.0005044020291248286
54,68,0.0
54,70,0.0008119429324576211
54,72,0.0
54,74,0.0008116400014419045
54,78,0.0004753282863650954
54,85,0.0004974895986806227
54,94,0.0010149625498097614
54,95,0.0006106576860684942
54,96,0.00040785691810990565
54,98,0.0
54,99,0.0010133981733076447
55,0,0.0012167370125746868
55,4,0.0
55,20,0.0006101648591421149
55,25,0.0004092604186757276
55,27,0.0
55,38,0.0
55,40,0.0004101656126645481
55,43,0.00040798730488295076
55,46,0.0012160541509549927
55,48,0.0
55,53,0.0004669562947752781
55,54,0.00040748541245927417
55,55,0.00040742265010479395
55,59,0.0018261796560138932
55,62,0.00222999030662141
55,66,0.0010137038980891355
55,67,0.00045652890150943426
55,72,0.0
55,74,0.0012156400014418645
55,76,0.0008113823785380614
55,77,0.0004080340044982367
55,78,0.0010143732525817462
55,84,0.00044812419658568636
55,94,0.0010149625498097614
55,96,0.0
56,2,0.0
56,4,0.00040908574890069493
56,7,0.0
56,9,0.0005446109032372082
56,12,0.0008122502408355325
56,15,0.000610615665751546
56,19,0.0
56,20,0.00040816485914213496
56,22,0.00044390900198704175
56,31,0.0005352254384699551
56,32,0.0006093998696944936
56,36,0.0008113376293384378
56,39,0.0004450763544626146
56,42,0.0
56,44,0.000523146327199242
56,47,0.00040348939341045
56,56,0.00040819736850555843
56,61,0.0004095975625362791
56,66,0.0004077038980891956
56,67,0.000812072462424096
56,70,0.0006099429324576411
56,74,0.0008116400014419045
56,76,0.0006093823785380814
56,77,0.00045412528114280315
56,78,0.0004753282863650954
56,79,0.0005018698381208941
56,80,0.0
56,81,0.0004384192620295324
56,82,0.00040870548008625773
56,86,0.0006106854550389507
56,88,0.0004814436592069371
56,90,0.0016235534507899607
56,91,0.00040932248570330065
56,97,0.0004086935773682798
57,1,0.0006101306350438929
57,3,0.0014189369633523241
57,11,0.0010146502599450158
57,14,0.0012154164666808298
57,16,0.0010134389414003797
57,29,0.0006093272306952335
57,35,0.0
57,45,0.00040900176135577615
57,46,0.0014180541509549727
57,48,0.00050101634356986
57,51,0.0010134765747845664
57,59,0.0014180898280068965
57,62,0.0006099951533107828
57,63,0.0006108384324659544
57,67,0.0004080724624241361
57,75,0.0004080331943683291
57,76,0.0006093823785380814
57,84,0.0004079379871453348
57,85,0.00121672783357879
57,89,0.0010144240708449548
57,92,0.0004080824398910443
58,6,0.00040748872901763544
58,10,0.001418310200852091
58,11,0.0010146502599450158
58,14,0.0
58,16,0.0006094389414004198
58,18,0.000811770165407677
58,22,0.00044390900198704175
58,26,0.0010138884413455895
58,27,0.0008114767901606923
58,29,0.0006093272306952335
58,34,0.0004991792700521636
58,42,0.0018265595425868142
58,43,0.0006099873048829307
58,45,0.002030003522711432
58,46,0.0006100541509550528
58,52,0.0006101815723372206
58,58,0.0006093794047253298
58,59,0.00045761425043905346
58,67,0.00045652890150943426
58,73,0.0006099153077255282
58,81,0.0010137827081923567
58,84,0.0004079379871453348
59,0,0.0010147370125747068
59,1,0.0
59,3,0.00040893696335242424
59,4,0.0006110857489006749
59,6,0.0
59,10,0.00040831020085219105
59,11,0.0006106502599450558
59,12,0.00046764005222482696
59,14,0.0
59,16,0.0004169338375313303
59,17,0.0004806697419816319
59,18,0.00040777016540771704
59,21,0.0
59,22,0.0
59,27,0.0
59,29,0.00040995191845599743
59,35,0.0008119979427652635
59,36,0.00041060183365865255
59,37,0.000407547751507531
59,41,0.0006092780721023705
59,42,0.00046948570584381955
59,43,0.0
59,45,0.0006110017613557561
59,46,0.0010140541509550127
59,47,0.0
59,48,0.0
59,53,0.00040823930071637315
59,55,0.0004159156315528545
59,57,0.0
59,58,0.00041321279533529376
59,62,0.0
59,66,0.00043349363057798573
59,67,0.00045652890150943426
59,72,0.00040901559536465903
59,74,0.00042950009012404644
59,75,0.0
59,81,0.0004077827081924168
59,84,0.0004079379871453348
59,87,0.0
59,89,0.00040842407084501486
59,92,0.0004571524931922255
59,94,0.0004089625498098215
60,8,0.0010150739644014806
60,40,0.0006121656126645281
60,53,0.001216239300716293
60,54,0.010953310361970059
60,86,0.005482112730233413
61,10,0.0038552408034083774
61,31,0.003455326428061678
61,55,0.0040571132505237695
61,71,0.00811596716237134
62,9,0.004471408872258498
62,16,0.006084072589802869
62,19,0.001217519204867179
62,62,0.006899961226485785
62,72,0.000611015595364639
63,4,0.003858342995602504
63,12,0.0018265004816709896
63,25,0.002439781256027118
63,27,0.005882337531124604
63,33,0.00040941680373596245
63,63,0.0008128384324659343
63,91,0.0036572899428128913
64,13,0.005881525904501472
64,23,0.003246583251285129
64,28,0.0010134235292406646
64,36,0.0036493505173537666
64,59,0.0024362694840208143
64,88,0.0014184710985471471
64,97,0.0012166935773681997
65,10,0.004667551004260528
65,31,0.0004093316070155062
65,38,0.0006106639142603454
65,39,0.002637667665013943
65,50,0.002028137761591331
65,61,0.0004095975625362791
65,83,0.005482359367043943
65,98,0.0024360004769675148
66,22,0.004665352720158444
66,27,0.006895814321285221
66,67,0.0022301449248480765
66,94,0.0026408876494293243
66,97,0.0028420807321046793
67,4,0.0024392572467019646
67,16,0.0010134389414003797
67,18,0.00304131049622286
67,19,0.001015519204867199
67,32,0.0038515994787777785
67,49,0.0012154723290448977
67,77,0.0012160340044981566
67,87,0.004464366955892418
67,99,0.00041438583173530885
68,0,0.0012167370125746868
68,12,0.0020285004816709695
68,16,0.0034477557656016344
68,19,0.0016270384097344381
68,25,0.0006112604186757076
68,36,0.002026675258676891
68,38,0.0004086639142603654
68,60,0.0008122812685213976
68,63,0.0006108384324659544
68,87,0.0004080733911785428
68,92,0.0004080824398910443
68,97,0.0008126935773682398
68,98,0.0032480006359566493
69,1,0.0073091757153946335
69,17,0.0022309174317431957
69,88,0.00202894219709443
69,99,0.007908583559769033
70,14,0.0018248329333617752
70,15,0.001216615665751486
70,27,0.0026364303704820014
70,38,0.0014186639142602653
70,40,0.0006121656126645281
70,44,0.001626276682470229
70,56,0.0010141973685054984
70,79,0.0008127979174098465
70,80,0.0005669369014460468
70,85,0.0010147278335788101
70,88,0.0008124710985472072
70,89,0.00243727221253498
70,96,0.0010138569181098456
70,98,0.0008120001589891901
71,2,0.0010142451871410496
71,8,0.0005191227750981353
71,22,0.0012158705440316608
71,25,0.0012172604186756475
71,33,0.0
71,43,0.0026379619146486566
71,69,0.000611924659601415
71,72,0.001217015595364579
71,81,0.003247130832769507
71,89,0.0006104240708449948
71,90,0.0028393301761848178
71,91,0.0016266449714065212
71,92,0.0012160824398909642
72,7,0.001623109524716282
72,15,0.00040861566575156605
72,16,0.003040316824201139
72,18,0.001215770165407637
72,20,0.0006101648591421149
72,24,0.0010146332310963513
72,30,0.0020298581365610358
72,33,0.00040941680373596245
72,57,0.0006098862606164213
72,61,0.0006115975625362591
72,68,0.0004091362490741268
72,75,0.000812033194368289
72,87,0.0020281467823569654
72,88,0.0012164710985471672
72,97,0.0012166935773681997
73,2,0.0006102451871410897
73,6,0.0012154887290175553
73,8,0.0014190739644014405
73,11,0.0006106502599450558
73,17,0.0
73,24,0.0020292664621927026
73,28,0.0
73,34,0.0
73,39,0.0018257784433426405
73,42,0.002028559542586794
73,47,0.0006092238302944919
73,51,0.0014174765747845264
73,53,0.001216239300716293
73,62,0.0010139951533107427
73,65,0.00041004610029832245
73,71,0.0012155967162371106
73,98,0.00121600015898915
74,0,0.0008127370125747269
74,8,0.0006110739644015206
74,11,0.00040865025994507587
74,19,0.0
74,20,0.0004623036963846139
74,23,0.0006096458128213023
74,24,0.0004915769435274164
74,25,0.0005307761672370681
74,34,0.0004087548683208153
74,43,0.00040798730488295076
74,44,0.0010151383412350667
74,45,0.000514610084738909
74,49,0.0010134723290449177
74,53,0.0006102393007163531
74,55,0.00040742265010479395
74,63,0.0005044020291248286
74,64,0.0006092252108464424
74,65,0.00041004610029832245
74,67,0.0006100724624241161
74,71,0.0006095967162371707
74,72,0.0
74,74,0.00042950009012404644
74,76,0.0012153823785380213
74,78,0.0012163732525817261
74,96,0.00040785691810990565
74,97,0.0014186935773681797
74,98,0.0008120001589891901
75,2,0.0006102451871410897
75,4,0.0
75,5,0.0004080400801806938
75,6,0.0
75,9,0.0006114817744517498
75,10,0.001014310200852131
75,15,0.000812615665751526
75,20,0.0004623036963846139
75,21,0.00045374228404287953
75,26,0.0
75,27,0.0004192993850466453
75,28,0.0
75,29,0.0
75,31,0.0004093316070155062
